abstract,keywords,country
"Answering questions using pre-trained language models (LMs) and knowledge graphs (KGs) presents challenges in identifying relevant knowledge and performing joint reasoning. We compared LMs (fine-tuned for the task) with the previously published QAGNN method for the Question-answering (QA) objective and further measured the impact of additional factual context on the QAGNN performance. The QAGNN method employs LMs to encode QA context and estimate KG node importance, and effectively update the question choice entity representations using Graph Neural Networks (GNNs). We further experimented with enhancing the QA context encoding by incorporating relevant knowledge facts for the question stem. The models are trained on the OpenbookQA dataset, which contains ~6000 4-way multiple choice questions and is widely used as a benchmark for QA tasks.
Through our experimentation, we found that incorporating knowledge facts context led to a significant improvement in performance. In contrast, the addition of knowledge graphs to language models resulted in only a modest increase. This suggests that the integration of contextual knowledge facts may be more impactful for enhancing question-answering performance compared to solely adding knowledge graphs.","['Knowledge graphs (KG)', 'language models (LM)', 'question and answering (QA)', 'graph neural networks (GNN)']",[]
"Various popular multiplayer battle royale games share a lot of common elements. Drawing from our observations, we summarized these shared characteristics and subsequently proposed a novel heuristic algorithm named multiplayer battle game-inspired optimizer (MBGO). The proposed MBGO streamlines mainstream multiplayer battle royale games into two discrete phases: movement and battle. Specifically, the movement phase incorporates the principles of commonly encountered “safe zones” to incentivize participants to relocate to areas with a higher survival potential. The battle phase simulates a range of strategies adopted by players in various situations to enhance the diversity of the population. To evaluate and analyze the performance of the proposed MBGO, we executed it alongside eight other algorithms, including three classics and five latest ones, across multiple diverse dimensions within the CEC2017 and CEC2020 benchmark functions. In addition, we employed several industrial design problems to evaluate the scalability and practicality of the proposed MBGO. The results of the statistical analysis reveal that the novel MBGO demonstrates significant competitiveness, excelling not only in convergence speed, but also in achieving high levels of convergence accuracy across both benchmark functions and real-world problems.","['Optimization', 'Heuristic', 'Algorithm', 'Evolutionary', 'Computation', 'Multiplayer', 'Battle', 'Game-Inspired', 'Optimizer']",[]
"Human Interaction Recognition (HIR) is the process of identifying and understanding interactive actions and activities between multiple participants in a specific environment or situation. The aim of this task is to recognise the action interactions between multiple people or entities and their meaning and purpose. Many single Convolutional Neural Network (CNN) has issues, such as the inability to capture global instance interaction features or difficulty in training, leading to ambiguity in action semantics. In addition, the computational complexity of the Transformer cannot be ignored, and its ability to capture local information and motion features in the image is poor. In this work, we propose a Two-stream Hybrid CNN-Transformer Network (THCT-Net), which exploits the local specificity of CNN and models global dependencies through the Transformer. CNN and Transformer simultaneously model the entity, time and space relationships between interactive entities respectively. Specifically, Transformer-based stream integrates 3D convolutions with multi-head self-attention to learn inter-token correlations; We propose a new multi-branch CNN framework for CNN-based streams that automatically learns joint spatio-temporal features from skeleton sequences. The convolutional layer independently learns the local features of each joint neighborhood and aggregates the features of all joints. And the raw skeleton coordinates as well as their temporal difference are integrated with a dual-branch paradigm to fuse the motion features of the skeleton. Besides, a residual structure is added to speed up training convergence. Finally, the recognition results of the two branches are fused using parallel splicing. Multi-grained information modelling is employed to enhance the accuracy and robustness of the action recognition system. Experimental results on diverse and challenging datasets, such as NTU-RGBD, H2O, and Assembly101, demonstrate that the proposed method can better comprehend and infer the meaning and context of various actions, outperforming state-of-the-art methods.","['human interaction recognition', 'CNN', 'Transformer', 'multi-grained context.']",[]
"We perform a combined fit of the invariant mass distribution of X⁢(3872)→J/ψ⁢π+⁢π−→𝑋3872𝐽𝜓superscript𝜋superscript𝜋{X(3872)}\rightarrow{J}/{\psi}\pi^{+}\pi^{-}italic_X ( 3872 ) → italic_J / italic_ψ italic_π start_POSTSUPERSCRIPT + end_POSTSUPERSCRIPT italic_π start_POSTSUPERSCRIPT - end_POSTSUPERSCRIPT from LHCb and X⁢(3872)→D0⁢D¯0⁣*→𝑋3872superscript𝐷0superscript¯𝐷0{X(3872)}\rightarrow{D}^{0}\overline{D}^{0*}italic_X ( 3872 ) → italic_D start_POSTSUPERSCRIPT 0 end_POSTSUPERSCRIPT over¯ start_ARG italic_D end_ARG start_POSTSUPERSCRIPT 0 * end_POSTSUPERSCRIPT from Belle using an effective field theory approach. In this approach, we can directly determine the Z𝑍Zitalic_Z which is the probability of finding the compact component in X⁢(3872)𝑋3872{X(3872)}italic_X ( 3872 ). In the combined analysis, we find that the Z𝑍Zitalic_Z is 0.52±0.11plus-or-minus0.520.110.52\pm 0.110.52 ± 0.11 for X⁢(3872)𝑋3872{X(3872)}italic_X ( 3872 ).","['Exotic hadron', 'X\u2062(3872)𝑋3872{X(3872)}italic_X ( 3872 )', 'Compositeness criterion', 'Effective field theory', 'Lineshape']",['China']
"Deep neural networks have significantly improved the performance of face forgery detection models in discriminating Artificial Intelligent Generated Content (AIGC). However, their security is significantly threatened by the injection of triggers during model training (i.e., backdoor attacks). Although existing backdoor defenses and manual data selection can mitigate those using human-eye-sensitive triggers, such as patches or adversarial noises, the more challenging natural backdoor triggers remain insufficiently researched. To further investigate natural triggers, we propose a novel analysis-by-synthesis backdoor attack against face forgery detection models, which embeds natural triggers in the latent space. We thoroughly study such backdoor vulnerability from two perspectives: (1) Model Discrimination (Optimization-Based Trigger): we adopt a substitute detection model and find the trigger by minimizing the cross-entropy loss; (2) Data Distribution (Custom Trigger): we manipulate the uncommon facial attributes in the long-tailed distribution to generate poisoned samples without the supervision from detection models. Furthermore, to completely evaluate the detection models towards the latest AIGC, we utilize both state-of-the-art StyleGAN and Stable Diffusion for trigger generation. Finally, these backdoor triggers introduce specific semantic features to the generated poisoned samples (e.g., skin textures and smile), which are more natural and robust. Extensive experiments show that our method is superior from three levels: (1) Attack Success Rate: ours achieves a high attack success rate (over 99%percent\%%) and incurs a small model accuracy drop (below 0.2%percent\%%) with a low poisoning rate (less than 3%percent\%%); (2) Backdoor Defense: ours shows better robust performance when faced with existing backdoor defense methods; (3) Human Inspection: ours is less human-eye-sensitive from a comprehensive user study.",['Backdoor attacks face forgery detection facial attribute editing'],['China']
"Video-based facial affect analysis has recently attracted increasing attention owing to its critical role in human-computer interaction.
Previous studies mainly focus on developing various deep learning architectures and training them in a fully supervised manner. Although significant progress has been achieved by these supervised methods, the longstanding lack of large-scale high-quality labeled data severely hinders their further improvements.
Motivated by the recent success of self-supervised learning in computer vision, this paper introduces a self-supervised approach, termed Self-supervised Video Facial Affect Perceiver (SVFAP), to address the dilemma faced by supervised methods.
Specifically, SVFAP leverages masked facial video autoencoding to perform self-supervised pre-training on massive unlabeled facial videos.
Considering that large spatiotemporal redundancy exists in facial videos, we propose a novel temporal pyramid and spatial bottleneck Transformer as the encoder of SVFAP, which not only enjoys low computational cost but also achieves excellent performance.
To verify the effectiveness of our method, we conduct experiments on nine datasets spanning three downstream tasks, including dynamic facial expression recognition, dimensional emotion recognition, and personality recognition.
Comprehensive results demonstrate that SVFAP can learn powerful affect-related representations via large-scale self-supervised pre-training and it significantly outperforms previous state-of-the-art methods on all datasets.
Codes will be available at https://github.com/sunlicai/SVFAP.","['Video-based facial affect analysis', 'self-supervised learning', 'masked autoencoding', 'Transformer', 'spatial bottleneck', 'temporal pyramid']",[]
"We prove that the functional volume product for even functions is monotone increasing along the Fokker–Planck heat flow.
This in particular yields a new proof of the functional Blaschke–Santaló inequality by K. Ball and also Artstein-Avidan–Klartag–Milman in the even case.
When the input and its polar function are moreover uniformly log-concave, we prove that the functional volume product experiences a strict jump along the heat evolution. As a corollary of this, we confirm a conjecture due to Barthe–Böröczky–Fradelizi regarding stability estimates under the uniformly log-concave assumption.

To establish these results, we develop a new approach based on ideas from the regularizing effect of the Ornstein–Uhlenbeck heat flow.
Motivated by this link, we establish an improvement of Borell’s reverse hypercontractivity inequality for even functions and identify the sharp range of the admissible exponents.","['Blaschke–Santaló inequality', 'Borell’s reverse hypercontractivity', 'Brascamp–Lieb inequality', 'Heat flow monotonicity', 'Stability estimate']",[]
"Experimental particle physics uses machine learning for many of tasks,
where one application is to classify signal and background events.
The classification can be used to bin an analysis region to
enhance the expected significance for a mass resonance search.
In natural language processing, one of the leading neural network architectures
is the transformer.
In this work, an event classifier transformer is proposed to bin an analysis region,
in which the network is trained with special techniques.
The techniques developed here can enhance the significance
and reduce the correlation between the network’s output and the reconstructed mass.
It is found that this trained network can perform better than
boosted decision trees and feed-forward networks.","['mass resonance search', 'transformer', 'significance']",[]
"In today’s era, users have increasingly high expectations regarding the performance and efficiency of communication networks. Network operators aspire to achieve efficient network planning, operation, and optimization through Digital Twin Networks (DTN). The effectiveness of DTN heavily relies on the network model, with graph neural networks (GNN) playing a crucial role in network modeling. However, existing network modeling methods still lack a comprehensive understanding of communication networks. In this paper, we propose DWNet (Deeper and Wider Networks), a heterogeneous graph neural network modeling method based on data-driven approaches that aims to address end-to-end latency and jitter prediction in network models. This method stands out due to two distinctive features: firstly, it introduces deeper levels of state participation in the message passing process; secondly, it extensively integrates relevant features during the feature fusion process. Through experimental validation and evaluation, our model achieves higher prediction accuracy compared to previous research achievements, particularly when dealing with unseen network topologies during model training. Our model not only provides more accurate predictions but also demonstrates stronger generalization capabilities across diverse topological structures.","['digital twin', 'graph neural networks', 'deep learning', 'network modeling']",[]
"In contrast to the well-investigated field of SAR-to-Optical translation, this study explores the lesser-investigated domain of Optical-to-SAR translation, a challenging field due to the ill-posed nature of this translation. The complexity arises as a single optical data can have multiple SAR representations based on the SAR viewing geometry. We propose a novel approach, termed SAR Temporal Shifting, which inputs an optical data from the desired timestamp along with a SAR data from a different temporal point but with a consistent viewing geometry as the expected SAR data, both complemented with a change map of optical data during the intervening period. This model modifies the SAR data based on the changes observed in optical data to generate the SAR data for the desired timestamp. Our model, a dual conditional Generative Adversarial Network (GAN), named Temporal Shifting GAN (TSGAN), incorporates a siamese encoder in both the Generator and the Discriminator. To prevent the model from overfitting on the input SAR data, we employed a change weighted loss function.
Our approach surpasses traditional translation methods by eliminating the GAN’s fiction phenomenon, particularly in unchanged regions, resulting in higher SSIM and PSNR in these areas. Additionally, modifications to the Pix2Pix architecture and the inclusion of attention mechanisms have enhanced the model’s performance on all regions of the data. This research paves the way for leveraging legacy optical datasets, the most abundant and longstanding source of Earth datary data, extending their use to SAR domains and temporal analyses. To foster further research, we provide the code, datasets used in our study, and a framework for generating paired SAR-Optical datasets for new regions of interest. These resources are available on GitHub at github.com/moienr/TemporalGAN","['Generative', 'Adversarial', 'Networks (GANs)', 'Attention', 'Mechanism', 'Temporal', 'Shifting', 'Weighted', 'Loss', 'Optical-to-SAR', 'Super', 'Temporal', 'Resolution.']",[]
