abstract,keywords,country
"High-demand LLM inference services (e.g., ChatGPT and BARD) support a wide range of requests from short chat conversations to long document reading.
To ensure that all client requests are processed fairly, most major LLM inference services have request rate limits, to ensure that no client can dominate the request queue.
However, this rudimentary notion of fairness also results in under-utilization of the resources and poor client experience when there is spare capacity.
While there is a rich literature on fair scheduling, serving LLMs presents new challenges due to their unpredictable request lengths and their unique batching characteristics on parallel accelerators.
This paper introduces the definition of LLM serving fairness based on a cost function that accounts for the number of input and output tokens processed.
To achieve fairness in serving, we propose a novel scheduling algorithm, the Virtual Token Counter (VTC), a fair scheduler based on the continuous batching mechanism.
We prove a 2×2\times2 × tight upper bound on the service difference between two backlogged clients, adhering to the requirement of work-conserving.
Through extensive experiments, we demonstrate the superior performance of VTC in ensuring fairness, especially in contrast to other baseline methods, which exhibit shortcomings under various conditions.",[],[]
"Composite Higgs models are a class of models proposed to address the hierarchy and naturalness problems associated with the Standard Model fundamental scalar Higgs. S⁢U⁢(2)𝑆𝑈2SU(2)italic_S italic_U ( 2 ) with two fundamental flavours is a minimal model for the composite Higgs sector which is not yet ruled out by experimental data. We present lattice results for S⁢U⁢(2)𝑆𝑈2SU(2)italic_S italic_U ( 2 ) with two fundamental mass degenerate flavours. For the fermion action we use the new exponential clover Wilson fermion action, which offers O⁢(a)𝑂𝑎O(a)italic_O ( italic_a ) improvement. We discuss tuning the cSWsubscript𝑐SWc_{\mathrm{SW}}italic_c start_POSTSUBSCRIPT roman_SW end_POSTSUBSCRIPT parameter through Schrödinger functional simulations, the scale setting of the ensembles using the Wilson gauge flow, and the low energy spectroscopy of the theory including the masses of the pseudoscalar isotriplet Goldstone bosons and the vector isotriplet.",[],[]
,[],[]
"A low-energy enhancement (LEE) has been observed in the deexcitation γ𝛾\gammaitalic_γ-ray strength function (γ𝛾\gammaitalic_γSF) of compound nuclei. The LEE has been a subject of intense experimental and theoretical interest since its discovery, and, if the LEE persists in heavy neutron-rich nuclei, it would have significant effects on calculations of r-process nucleosynthesis. Standard configuration-interaction (CI) shell-model calculations in medium-mass nuclei have attributed the LEE to the magnetic dipole γ𝛾\gammaitalic_γSF but such calculations are computationally intractable in heavy nuclei. We review a combination of beyond-mean-field many-body methods within the framework of the CI shell model that enables the calculation of γ𝛾\gammaitalic_γSF in heavy nuclei, and discuss the recent theoretical identification of a LEE in the magnetic dipole γ𝛾\gammaitalic_γSF of lanthanide isotopes.",[],[]
"Within the ViSE (Voting in Stochastic Environment) model, we study the effectiveness of majority voting in various environments.
By the pit of losses paradox, majority decisions in apparently hostile environments systematically reduce the capital of society.
In such cases, the basic action of “rejecting all proposals without voting” outperforms simple majority. We reveal another pit of losses appearing in favorable environments. Here, the simple action of “accepting all proposals without voting” is superior to simple majority, which thus causes a loss compared to total acceptance. We show that the second pit of losses is a mirror image of the pit of losses in hostile environments and explain this phenomenon.
Technically, we consider a voting society consisting of individual agents whose strategy is supporting all proposals that increase their capital and a group whose members vote for the increase of the total group capital. According to the main result, the expected capital gain of each agent in the environment whose proposal generator ξ𝜉\xiitalic_ξ has mean μ>0𝜇0\mu>0italic_μ > 0 exceeds by μ𝜇\muitalic_μ their expected capital gain with generator −ξ𝜉-\xi- italic_ξ. This result extends to the shift-based families of generators with symmetric distributions. The difference by μ𝜇\muitalic_μ causes symmetry relative to the basic action that rejects/accepts all proposals in unfavorable/favorable environments.",[],[]
"Simplicity bias is an intriguing phenomenon prevalent in various input-output maps, characterized by a preference for simpler, more regular, or symmetric outputs. Notably, these maps typically feature high-probability outputs with simple patterns, whereas complex patterns are exponentially less probable. This bias has been extensively examined and attributed to principles derived from algorithmic information theory and algorithmic probability. In a significant advancement, it has been demonstrated that the renowned logistic map xk+1=μ⁢xk⁢(1−xk)subscript𝑥𝑘1𝜇subscript𝑥𝑘1subscript𝑥𝑘x_{k+1}=\mu x_{k}(1-x_{k})italic_x start_POSTSUBSCRIPT italic_k + 1 end_POSTSUBSCRIPT = italic_μ italic_x start_POSTSUBSCRIPT italic_k end_POSTSUBSCRIPT ( 1 - italic_x start_POSTSUBSCRIPT italic_k end_POSTSUBSCRIPT ), a staple in dynamical systems theory, and other one-dimensional maps exhibit simplicity bias when conceptualized as input-output systems. Building upon this foundational work, our research delves into the manifestations of simplicity bias within the random logistic map, specifically focusing on scenarios involving additive noise. This investigation is driven by the overarching goal of formulating a comprehensive theory for the prediction and analysis of time series.
Our primary contributions are multifaceted. We discover that simplicity bias is observable in the random logistic map for specific ranges of μ𝜇\muitalic_μ and noise magnitudes. Additionally, we find that this bias persists even with the introduction of small measurement noise, though it diminishes as noise levels increase. Our studies also revisit the phenomenon of noise-induced chaos, particularly when μ=3.83𝜇3.83\mu=3.83italic_μ = 3.83, revealing its characteristics through complexity-probability plots. Intriguingly, we employ the logistic map to underscore a paradoxical aspect of data analysis: more data adhering to a consistent trend can occasionally lead to reduced confidence in extrapolation predictions, challenging conventional wisdom.
We propose that adopting a probability-complexity perspective in analyzing dynamical systems could significantly enrich statistical learning theories related to series prediction and analysis. This approach not only facilitates a deeper understanding of simplicity bias and its implications but also paves the way for novel methodologies in forecasting complex systems behavior, especially in scenarios dominated by uncertainty and stochasticity.
Keywords: Random dynamical systems; algorithmic probability; simplicity bias; time series; machine learning",[],[]
"This paper considers a multi-group multicasting scenario facilitated by a reconfigurable intelligent surface (RIS). We propose a fast and scalable algorithm for the joint design of the base station (BS) multicast beamforming and the RIS passive beamforming to minimize the transmit power subject to the quality-of-service (QoS) constraints. By exploring the structure of the joint optimization problem, we show that this QoS problem can be broken into a BS multicast QoS subproblem and an RIS max-min-fair (MMF) multicast subproblem, which are solved alternatingly. In our proposed algorithm, we utilize the optimal multicast beamforming structure to obtain the BS beamformers efficiently. Furthermore, we reformulate the challenging RIS multicast subproblem and employ a first-order projected subgradient algorithm (PSA) to solve it, which yields closed-form updates. Simulation results show the efficacy of our proposed algorithm in performance and computational cost compared to other alternative methods.",[],['Canada']
"Recent advances in large language models (LLMs) have led to the development of various evaluation benchmarks. These benchmarks typically rely on a single instruction template for evaluating all LLMs on a specific task.
In this paper, we comprehensively analyze the brittleness of results obtained via single-prompt evaluations across 6.5M instances, involving 20 different LLMs and 39 tasks from 3 benchmarks. To improve robustness of the analysis, we propose to evaluate LLMs with a set of diverse prompts instead. We discuss tailored evaluation metrics for specific use cases (e.g., LLM developers vs. developers interested in a specific downstream task), ensuring a more reliable and meaningful assessment of LLM capabilities. We then implement these criteria and conduct evaluations of multiple models, providing insights into the true strengths and limitations of current LLMs.",[],[]
"We introduce a method to reconstruct full rapidity distributions of charged particle multiplicity and net proton yields, crucial for constraining the longitudinal dynamics of nuclear matter created in the beam energy scan program. Employing rapidity distributions within a multistage hydrodynamic model calibrated for Au+Au collisions at sNN=7.7−200subscript𝑠NN7.7200\sqrt{s_{\mathrm{NN}}}=7.7-200\,square-root start_ARG italic_s start_POSTSUBSCRIPT roman_NN end_POSTSUBSCRIPT end_ARG = 7.7 - 200GeV, we estimate the total energy and baryon number deposited into the collision fireball, offering insights into initial dynamics and the identification of nuclear remnants. We explore the potential of rapidity-dependent measurements in probing equations of state at finite chemical potentials. Furthermore, we compare the freeze-out parameters derived from both hydrodynamics and thermal models, highlighting that the parameters extracted via thermal models represent averaged properties across rapidities.",[],['Canada']
"Generalizing the concept of the Macaulay inverse system, we introduce a way to describe localizations of an ideal in a polynomial ring. This leads to an approach to the differential primary decomposition as a description of the affine scheme defined by the ideal.",[],[]
"Let π:Y→X:𝜋→𝑌𝑋\pi:Y\rightarrow Xitalic_π : italic_Y → italic_X be a continuous surjection between compact
Hausdorff spaces Y𝑌Yitalic_Y and X𝑋Xitalic_X which is irreducible in the sense that if
F⊊Y𝐹𝑌F\subsetneq Yitalic_F ⊊ italic_Y is closed, then π⁢(F)≠X𝜋𝐹𝑋\pi(F)\neq Xitalic_π ( italic_F ) ≠ italic_X. We exhibit isomorphisms between
various Boolean algebras associated to this data: the regular open
sets of X𝑋Xitalic_X, the regular
open sets of Y𝑌Yitalic_Y, the regular ideals of C⁢(X)𝐶𝑋C(X)italic_C ( italic_X ) and the regular
ideals of C⁢(Y)𝐶𝑌C(Y)italic_C ( italic_Y ).
We call X𝑋Xitalic_X and Y𝑌Yitalic_Y Boolean equivalent if the
regular open sets of X𝑋Xitalic_X and the regular open sets of Y𝑌Yitalic_Y are isomorphic
Boolean algebras. We give a characterization of when two compact
metrizable spaces are Boolean equivalent; this
characterization may be viewed as a topological version of the characterization of
standard Borel spaces.","['Irreducible mappings', 'regular open sets', 'regular ideals', 'Boolean algebras']",[]
"Sub-sampling is applied to simulated T1subscript𝑇1T_{1}italic_T start_POSTSUBSCRIPT 1 end_POSTSUBSCRIPT-D𝐷Ditalic_D NMR signals and its influence on inversion performance is evaluated. For this different levels of sub-sampling were employed ranging from the fully sampled signal down to only less than two percent of the original data points. This was combined with multiple sample schemes including fully random sampling, truncation and a combination of both. To compare the performance of different inversion algorithms, the so-generated sub-sampled signals were inverted using Tikhonov regularization, modified total generalized variation (MTGV) regularization, deep learning and a combination of deep learning and Tikhonov regularization. Further, the influence of the chosen cost function on the relative inversion performance was investigated. Overall, it could be shown that for a vast majority of instances, deep learning clearly outperforms regularization based inversion methods, if the signal is fully or close to fully sampled. However, in the case of significantly sub-sampled signals regularization yields better inversion performance than its deep learning counterpart with MTGV clearly prevailing over Tikhonov. Additionally, fully random sampling could be identified as the best overall sampling scheme independent of the inversion method. Finally, it could also be shown that the choice of cost function does vastly influence the relative rankings of the tested inversion algorithms highlighting the importance of choosing the cost function accordingly to experimental intentions.",[],[]
"We develop a framework relating semiorthogonal de-compositions of a triangulated category 𝒞𝒞\mathcal{C}caligraphic_C to paths in its space of stability conditions. We prove that when 𝒞𝒞\mathcal{C}caligraphic_C is the homotopy category of a smooth and proper pre-triangulated dg-category, every semiorthogonal decomposition whose semiorthogonal factors admit a Bridgeland stability condition can be obtained from our framework.",[],[]
